ticker,exchange,assetType,priceCurrency,startDate,endDate
MNDRX,NMFQS,Mutual Fund,USD,2003-10-31,2020-08-14
MNDWX,NMFQS,Mutual Fund,USD,2019-03-01,2020-08-14
MNE,NYSE,ETF,USD,2003-07-30,2020-06-15
MNEAX,NMFQS,Mutual Fund,USD,2020-06-30,2020-08-14
MNECX,NMFQS,Mutual Fund,USD,2010-01-05,2020-08-14
MNEIX,NMFQS,Mutual Fund,USD,2014-01-03,2019-11-20
MNEKX,NMFQS,Mutual Fund,USD,2020-06-30,2020-08-14
MNELF,PINK,Stock,USD,2007-03-08,2020-08-14
MNELX,NMFQS,Mutual Fund,USD,2020-06-30,2020-08-14
MNEMX,NMFQS,Mutual Fund,USD,2011-11-17,2017-11-15
MNERX,NMFQS,Mutual Fund,USD,2020-06-30,2020-08-14
MNESP,PINK,Stock,USD,2017-10-19,2020-08-14
MNESX,NMFQS,Mutual Fund,USD,2014-01-03,2019-11-20
MNET,OTCBB,Stock,USD,1996-06-24,2017-07-24
MNEVX,NMFQS,Mutual Fund,USD,,
MNEWX,NMFQS,Mutual Fund,USD,2019-03-05,2019-11-20
MNEZX,NMFQS,Mutual Fund,USD,2019-03-05,2019-11-12
MNFIX,NMFQS,Mutual Fund,USD,2014-01-03,2016-01-25
MNFSX,NMFQS,Mutual Fund,USD,2014-01-03,2016-01-25
MNG,NYSE,Stock,USD,,
MNGE,OTCGREY,Stock,USD,,
MNGG,PINK,Stock,USD,2012-03-07,2020-08-14
MNGGF,PINK,Stock,USD,2011-02-16,2020-08-14
MNGIX,NMFQS,Mutual Fund,USD,2012-10-03,2018-11-30
MNGPF,PINK,Stock,USD,2013-04-18,2020-08-14
MNGPY,PINK,Stock,USD,2009-04-14,2019-06-17
MNGSX,NMFQS,Mutual Fund,USD,2013-04-02,2018-11-30
MNHAX,NMFQS,Mutual Fund,USD,2012-08-02,2020-08-14
MNHCX,NMFQS,Mutual Fund,USD,2010-01-05,2020-08-14
MNHD,PINK,Stock,USD,2010-12-02,2020-08-14
MNHFF,OTCMKTS,Stock,USD,2017-11-22,2020-08-14
MNHFY,PINK,Stock,USD,2007-08-30,2020-08-14
MNHIX,NMFQS,Mutual Fund,USD,2008-03-28,2020-08-14
MNHRX,NMFQS,Mutual Fund,USD,2010-07-01,2020-08-14
MNHVF,PINK,Stock,USD,2007-07-13,2020-08-14
MNHWX,NMFQS,Mutual Fund,USD,2019-04-01,2020-08-14
MNHYX,NMFQS,Mutual Fund,USD,2009-09-15,2020-08-14
MNI,NYSE,Stock,USD,1989-06-30,2020-02-13
MNIEF,OTCGREY,Stock,USD,2017-02-17,2018-10-30
MNIEX,NMFQS,Mutual Fund,USD,2014-04-08,2017-11-15
MNII,PINK,Stock,USD,1994-07-11,2020-08-14
MNIIX,NMFQS,Mutual Fund,USD,2012-03-16,2019-11-20
MNILF,OTCMKTS,Stock,USD,2017-11-20,2018-08-06
MNILX,NMFQS,Mutual Fund,USD,2009-04-30,2020-08-14
MNILY,PINK,Stock,USD,2017-10-09,2020-08-14
MNIQQ,PINK,Stock,USD,2020-02-14,2020-08-14
MNIWX,NMFQS,Mutual Fund,USD,2019-03-05,2019-11-20
MNK,NYSE,Stock,USD,2013-06-17,2020-08-14
MNKD,NASDAQ,Stock,USD,2004-07-28,2020-08-14
MNKGD,PINK,Stock,USD,2012-07-23,2020-08-14
MNKIF,OTCMKTS,Stock,USD,2004-10-15,2018-09-28
MNKKF,OTCMKTS,Stock,USD,2017-09-26,2019-01-09
MNLCF,PINK,Stock,USD,2020-05-20,2020-08-14
MNLDF,OTCMKTS,Stock,USD,2017-12-19,2017-12-19
MNLFF,PINK,Stock,USD,2020-01-17,2020-08-14
MNLO,NASDAQ,Stock,USD,2018-01-25,2020-08-14
MNMB,OTCQX,Stock,USD,2018-01-25,2020-08-14
MNMCX,NMFQS,Mutual Fund,USD,2010-01-05,2020-08-14
MNMD,NASDAQ,Stock,USD,,
MNMIX,NMFQS,Mutual Fund,USD,2008-03-28,2020-08-14
MNMRX,NMFQS,Mutual Fund,USD,2010-06-30,2020-08-14
MNMT,PINK,Stock,USD,2015-07-14,2020-08-14
MNMWX,NMFQS,Mutual Fund,USD,2019-04-01,2020-08-14
MNMXX,NMFQS,Mutual Fund,USD,,
MNNAX,NMFQS,Mutual Fund,USD,1996-08-19,2020-08-14
MNNCF,OTCGREY,Stock,USD,,
MNNCX,NMFQS,Mutual Fund,USD,1998-11-03,2020-08-14
MNNFF,PINK,Stock,USD,2018-03-06,2020-08-14
MNNGF,OTCGREY,Stock,USD,2015-04-10,2020-08-14
MNNRX,NMFQS,Mutual Fund,USD,2004-07-29,2019-02-14
MNNWX,NMFQS,Mutual Fund,USD,2019-03-05,2020-08-14
MNNYX,NMFQS,Mutual Fund,USD,1996-08-19,2020-08-14
MNOAX,NMFQS,Mutual Fund,USD,2012-05-14,2020-08-14
MNOC,,Stock,USD,,
MNOCX,NMFQS,Mutual Fund,USD,2012-05-14,2020-08-14
MNODX,NMFQS,Mutual Fund,USD,2019-11-01,2020-08-14
MNOIX,NMFQS,Mutual Fund,USD,2012-05-14,2020-08-14
MNOIY,PINK,Stock,USD,2007-07-13,2020-08-14
MNOPX,NMFQS,Mutual Fund,USD,2013-09-16,2020-08-14
MNOSX,NMFQS,Mutual Fund,USD,2019-03-19,2020-08-14
MNOV,NASDAQ,Stock,USD,2006-12-08,2020-08-14
MNOVX,NMFQS,Mutual Fund,USD,2012-05-14,2020-08-14
MNOWX,NMFQS,Mutual Fund,USD,2019-03-06,2020-08-14
MNOZX,NMFQS,Mutual Fund,USD,2019-03-19,2020-08-14
MNP,NYSE,ETF,USD,1993-01-25,2020-08-14
MNPP,PINK,Stock,USD,2008-06-24,2020-08-14
MNPQC,NASDAQ,Stock,USD,,
MNPR,NASDAQ,Stock,USD,2019-12-19,2020-08-14
MNQFF,PINK,Stock,USD,2020-03-16,2020-08-14
MNQIX,NMFQS,Mutual Fund,USD,2015-06-05,2018-03-09
MNQQY,OTCBB,Stock,USD,2014-12-22,2017-09-18
MNQSX,NMFQS,Mutual Fund,USD,2016-01-04,2018-03-09
MNR,NYSE,Stock,USD,1990-03-26,2020-08-14
MNR-P-B,NYSE,Stock,USD,1990-03-26,2017-06-02
MNR-P-B-CL,OTCBB,Stock,USD,1990-03-26,2017-06-06
MNR-P-C,NYSE,Stock,USD,2016-09-07,2020-08-14
MNR1,,Stock,USD,,
MNRBX,NMFQS,Mutual Fund,USD,2005-05-04,2020-08-14
MNREX,NMFQS,Mutual Fund,USD,2009-11-12,2020-08-14
MNRGX,NMFQS,Mutual Fund,USD,1999-07-01,2020-08-14
MNRHF,OTCGREY,Stock,USD,,
MNRIF,OTCGREY,Stock,USD,2017-09-29,2020-08-14
MNRIX,NMFQS,Mutual Fund,USD,2012-08-02,2020-08-14
MNRK,NASDAQ,Stock,USD,2016-01-04,2016-07-05
MNRL,NYSE,Stock,USD,2019-04-18,2020-08-14
MNRLF,OTCQB,Stock,USD,2011-05-26,2020-08-14
MNRMX,NMFQS,Mutual Fund,USD,2005-05-04,2020-08-14
MNRO,NASDAQ,Stock,USD,1991-07-30,2020-08-14
MNRWX,NMFQS,Mutual Fund,USD,2019-03-05,2020-08-14
MNRZX,NMFQS,Mutual Fund,USD,2019-03-06,2020-08-14
MNS,OTCGREY,Stock,USD,2007-07-13,2020-08-14
MNSB,NASDAQ,Stock,USD,2016-01-04,2020-08-14
MNSF,PINK,Stock,USD,2017-09-29,2020-08-14
MNSGX,NMFQS,Mutual Fund,USD,1992-12-18,2020-08-14
MNSKY,OTCGREY,Stock,USD,2013-09-27,2020-08-14
MNSQX,NMFQS,Mutual Fund,USD,2019-05-28,2020-08-14
MNST,NASDAQ,Stock,USD,1995-08-18,2020-08-14
MNT,NYSE,Stock,USD,,
MNTA,NASDAQ,Stock,USD,2004-06-22,2020-08-14
MNTCF,PINK,Stock,USD,2017-10-17,2020-08-14
MNTG,NASDAQ,Stock,USD,,
MNTHF,OTCMKTS,Stock,USD,2017-10-27,2020-08-14
MNTHY,OTCGREY,Stock,USD,,
MNTR,OTCQB,Stock,USD,1997-03-13,2020-08-14
MNTRX,NMFQS,Mutual Fund,USD,1997-06-30,2020-08-14
MNTUF,OTCGREY,Stock,USD,2011-03-10,2020-08-14
MNTX,NASDAQ,Stock,USD,2005-02-15,2020-08-14
MNTX1,NASDAQ,Stock,USD,,
MNTXX,NMFQS,Mutual Fund,USD,,
MNUFF,PINK,Stock,USD,2003-04-08,2020-08-14
MNVAX,NMFQS,Mutual Fund,USD,2014-01-02,2020-08-14
MNVN,PINK,Stock,USD,2014-03-05,2020-08-14
MNVRX,NMFQS,Mutual Fund,USD,2014-01-02,2020-08-14
MNVWF,PINK,Stock,USD,2001-08-01,2020-08-14
MNVXX,NMFQS,Mutual Fund,USD,,
MNWAX,NMFQS,Mutual Fund,USD,2014-06-30,2020-08-14
MNWBX,NMFQS,Mutual Fund,USD,2014-06-30,2020-08-14
MNWCX,NMFQS,Mutual Fund,USD,2014-06-30,2020-08-14
MNWIX,NMFQS,Mutual Fund,USD,2014-06-30,2020-08-14
MNWRX,NMFQS,Mutual Fund,USD,2014-06-30,2020-08-14
MNWSX,NMFQS,Mutual Fund,USD,2014-06-30,2020-08-14
MNWTX,NMFQS,Mutual Fund,USD,2014-06-30,2020-08-14
MNWUX,NMFQS,Mutual Fund,USD,2014-06-30,2020-08-14
MNWZX,NMFQS,Mutual Fund,USD,2017-10-19,2020-08-14
MNXBF,OTCGREY,Stock,USD,2005-12-13,2020-08-14
MNXBY,PINK,Stock,USD,2007-07-13,2020-08-14
MNXCZ,PINK,Stock,USD,,
MNY,,Stock,USD,,
MNYIX,NMFQS,Mutual Fund,USD,1996-06-20,2020-08-14
MNYLX,NMFQS,Mutual Fund,USD,2017-01-03,2020-08-14
MNYMX,NMFQS,Mutual Fund,USD,1992-08-10,2020-08-14
MNZO,OTCMKTS,Stock,USD,1998-06-01,2020-08-14
MO,NYSE,Stock,USD,1970-01-02,2020-08-14
MO-23A,NYSE,Stock,USD,,
MO-25,NYSE,Stock,USD,,
MO-27,NYSE,Stock,USD,,
MO-31,NYSE,Stock,USD,,
MOAEF,PINK,Stock,USD,2007-07-16,2020-08-14
MOAEY,PINK,Stock,USD,2010-10-14,2020-08-14
MOAT,BATS,ETF,USD,2012-04-25,2020-08-14
MOATX,NMFQS,Mutual Fund,USD,2010-06-30,2020-08-14
MOB,,Stock,USD,,
MOBAX,NMFQS,Mutual Fund,USD,1994-11-02,2018-11-12
MOBI,NASDAQ,Stock,USD,2010-12-09,2016-11-17
MOBI1,NASDAQ,Stock,USD,,
MOBIF,PINK,Stock,USD,2016-02-12,2020-08-14
MOBIX,NMFQS,Mutual Fund,USD,1998-12-31,2018-11-12
MOBL,NASDAQ,Stock,USD,2014-06-12,2020-08-14
MOBO,PINK,Stock,USD,2016-01-04,2020-08-14
MOBQ,OTCQB,Stock,USD,2005-06-13,2020-08-14
MOBXF,OTCGREY,Stock,USD,,
MOC,NYSE,Stock,USD,1992-10-26,2019-02-21
MOC-A,NYSE,Stock,USD,,
MOCA,NYSE,Stock,USD,,
MOCI,PINK,Stock,USD,2017-09-22,2020-08-14
MOCO,NASDAQ,Stock,USD,1989-04-05,2017-07-03
MOD,NYSE,Stock,USD,1990-03-26,2020-08-14
MODC,OTCMKTS,Stock,USD,2017-10-16,2020-08-14
MODD,PINK,Stock,USD,2007-01-25,2020-08-14
MODL,NASDAQ,Stock,USD,,
MODLF,OTCGREY,Stock,USD,2017-09-28,2019-07-24
MODLY,PINK,Stock,USD,2016-03-10,2018-05-04
MODM,NASDAQ,Stock,USD,,
MODN,NYSE,Stock,USD,2013-03-20,2020-08-14
MODTQ,PINK,Stock,USD,2016-01-26,2019-05-09
MODVF,PINK,Stock,USD,2017-11-03,2020-08-14
MODXX,NMFQS,Mutual Fund,USD,,
MOEAX,NMFQS,Mutual Fund,USD,2020-06-30,2020-08-14
MOECX,NMFQS,Mutual Fund,USD,2020-06-30,2020-08-14
MOEIF,OTCGREY,Stock,USD,,
MOEIX,NMFQS,Mutual Fund,USD,2020-06-30,2020-08-14
MOERX,NMFQS,Mutual Fund,USD,2020-06-30,2020-08-14
MOEVX,NMFQS,Mutual Fund,USD,,
MOFAX,NMFQS,Mutual Fund,USD,,
MOFG,NASDAQ,Stock,USD,2008-01-29,2020-08-14
MOFIX,NMFQS,Mutual Fund,USD,2019-04-16,2020-08-13
MOFN,,Stock,USD,,
MOFQX,NMFQS,Mutual Fund,USD,2001-11-05,2017-09-15
MOFTX,NMFQS,Mutual Fund,USD,,
MOFXX,NMFQS,Mutual Fund,USD,,
MOFYX,NMFQS,Mutual Fund,USD,,
MOG-A,NYSE,Stock,USD,1992-02-21,2020-08-14
MOG-B,NYSE,Stock,USD,1995-08-18,2020-08-14
MOG.A,NYSE,Stock,USD,,
MOGA,NYSE,Stock,USD,2009-11-24,2018-07-27
MOGAX,NMFQS,Mutual Fund,USD,2011-06-20,2020-08-14
MOGHF,OTCBB,Stock,USD,2014-05-06,2017-10-30
MOGIF,OTCBB,Stock,USD,2016-06-10,2020-08-14
MOGLC,NASDAQ,Mutual Fund,USD,2018-02-12,2019-03-29
MOGLCNX,NMFQS,Mutual Fund,USD,,
MOGLF,PINK,Stock,USD,2010-12-08,2020-08-14
MOGLX,NMFQS,Mutual Fund,USD,2019-04-01,2020-08-14
MOGN,NASDAQ,Stock,USD,,
MOGO,NASDAQ,Stock,USD,2017-03-02,2020-08-14
MOGOF,OTCMKTS,Stock,USD,2017-04-06,2018-04-17
MOGU,NYSE,Stock,USD,2018-12-06,2020-08-14
MOGU(EXP20100603),PINK,Stock,USD,,
MOH,NYSE,Stock,USD,2003-07-02,2020-08-14
MOHCF,OTCGREY,Stock,USD,2008-03-12,2020-08-14
MOHCY,PINK,Stock,USD,2017-10-03,2020-08-14
MOHDY,OTCGREY,Stock,USD,,
MOHO,NASDAQ,Stock,USD,2019-11-08,2020-08-14
MOIL,NASDAQ,Stock,USD,,
MOINX,NMFQS,Mutual Fund,USD,2008-02-28,2020-08-14
MOIXX,NMFQS,Mutual Fund,USD,,
MOJAX,NMFQS,Mutual Fund,USD,2017-01-03,2020-08-14
MOJCX,NMFQS,Mutual Fund,USD,2017-01-03,2020-08-14
MOJO,PINK,Stock,USD,2008-09-23,2020-08-14
MOJOX,NMFQS,Mutual Fund,USD,2017-01-03,2020-08-14
MOKA,,Stock,USD,,
MOKO,NASDAQ,Stock,USD,2010-08-11,2017-08-28
MOKOY,PINK,Stock,USD,2014-06-24,2018-06-12
MOLG,NASDAQ,Stock,USD,,
MOLOF,OTCGREY,Stock,USD,2020-07-02,2020-07-02
MOLOF,PINK,Stock,USD,2015-09-23,2020-07-21
MOLOF,PINK,Stock,USD,2012-12-06,2019-06-13
MOLX,NASDAQ,Stock,USD,,
MOM,NYSE ARCA,ETF,USD,2011-09-06,2020-08-14
MOMAX,NMFQS,Mutual Fund,USD,2019-01-17,2020-08-14
MOMCX,NMFQS,Mutual Fund,USD,2019-01-17,2020-08-14
MOMO,NASDAQ,Stock,USD,2014-12-15,2020-08-14
MOMOX,NMFQS,Mutual Fund,USD,2014-04-02,2020-08-14
MOMSX,NMFQS,Mutual Fund,USD,2019-01-17,2020-08-14
MOMT,PINK,Stock,USD,2016-01-05,2020-08-14
MOMTD,OTCBB,Stock,USD,2013-05-29,2018-05-21
MOMXX,NMFQS,Mutual Fund,USD,,
MON,NYSE,Stock,USD,2000-10-18,2018-06-08
MOND,,Stock,USD,,
MONDF,PINK,Stock,USD,2009-01-28,2020-08-14
MONDY,PINK,Stock,USD,2008-07-24,2020-08-14
MONE,NASDAQ,Stock,USD,,
MONFA,NASDAQ,Stock,USD,,
MONGF,PINK,Stock,USD,2018-02-16,2020-08-14
MONIE,,Stock,USD,,
MONIF,PINK,Stock,USD,2010-09-07,2017-09-12
MONOF,OTCGREY,Stock,USD,2010-08-06,2019-12-30
MONOY,PINK,Stock,USD,2013-11-14,2020-08-14
MONRF,PINK,Stock,USD,2013-12-20,2020-08-14
MONRY,OTCGREY,Stock,USD,2017-10-19,2020-08-14
MONSF,OTCGREY,Stock,USD,2020-07-20,2020-08-14
MONT,NASDAQ,Stock,USD,,
MONT1,,Stock,USD,,
MONTX,NMFQS,Mutual Fund,USD,1986-05-06,2020-08-14
MONY,NYSE ARCA,ETF,USD,2012-02-17,2015-08-21
MOO,NYSE ARCA,ETF,USD,2007-09-05,2020-08-14
MOOIF,OTCGREY,Stock,USD,2017-10-26,2020-08-14
MOOPX,NMFQS,Mutual Fund,USD,2019-08-30,2020-08-14
MOORX,NMFQS,Mutual Fund,USD,2015-01-02,2020-08-14
MOPAX,NMFQS,Mutual Fund,USD,2003-12-31,2020-08-14
MOPBX,NMFQS,Mutual Fund,USD,1998-05-29,2020-08-14
MOPCX,NMFQS,Mutual Fund,USD,2002-12-30,2020-08-14
MOPDX,NMFQS,Mutual Fund,USD,,
MOPHY,PINK,Stock,USD,2017-09-29,2020-08-14
MOPIX,NMFQS,Mutual Fund,USD,1987-01-12,2020-08-14
MOPLF,OTCMKTS,Stock,USD,2017-10-20,2020-08-14
MOPN,PINK,Stock,USD,2017-09-22,2020-08-14
MOPPX,NMFQS,Mutual Fund,USD,2019-05-13,2020-08-14
MOPRX,NMFQS,Mutual Fund,USD,2012-07-31,2020-08-14
MOQZ,NASDAQ,Stock,USD,,
MOR,NASDAQ,Stock,USD,2018-04-19,2020-08-14
MOR1,,Stock,USD,,
MORE,NYSE,Stock,USD,2014-11-21,2017-09-20
MORF,NASDAQ,Stock,USD,2019-06-27,2020-08-14
MORGX,NMFQS,Mutual Fund,USD,2019-03-15,2020-08-14
MORL,NYSE ARCA,ETF,USD,2012-10-17,2020-03-24
MORN,NASDAQ,Stock,USD,2005-05-03,2020-08-14
MORP,NASDAQ,Stock,USD,,
MORT,NYSE ARCA,ETF,USD,2011-08-17,2020-08-14
MOS,NYSE,Stock,USD,1988-01-26,2020-08-14
MOSAX,NMFQS,Mutual Fund,USD,2001-05-02,2020-08-14
MOSC,NYSE,Stock,USD,2017-12-11,2020-01-17
MOSC-U,NYSE,Stock,USD,2017-10-19,2020-01-17
MOSC-WS,NYSE,Stock,USD,2017-12-08,2020-01-17
MOSFX,NMFQS,Mutual Fund,USD,2015-01-02,2020-08-14
MOSLX,NMFQS,Mutual Fund,USD,2001-05-02,2020-08-14
MOSNX,NMFQS,Mutual Fund,USD,2002-12-30,2020-08-14
MOSS,NASDAQ,Stock,USD,,
MOSSX,NMFQS,Mutual Fund,USD,2001-04-30,2020-08-14
MOST,OTCQB,Stock,USD,2005-04-15,2020-08-14
MOSX,,Stock,USD,,
MOSXX,NMFQS,Mutual Fund,USD,,
MOSY,NASDAQ,Stock,USD,2001-06-28,2020-08-14
MOSYX,NMFQS,Mutual Fund,USD,2001-05-02,2020-08-14
MOSZX,NMFQS,Mutual Fund,USD,2010-11-15,2020-08-14
MOTAF,OTCMKTS,Stock,USD,,
MOTAX,NMFQS,Mutual Fund,USD,2000-04-28,2020-08-14
MOTBX,NMFQS,Mutual Fund,USD,2003-12-31,2020-08-14
MOTCX,NMFQS,Mutual Fund,USD,2000-04-28,2020-08-14
MOTI,NYSE ARCA,ETF,USD,2015-07-14,2020-08-14
MOTIX,NMFQS,Mutual Fund,USD,2008-10-16,2020-08-14
MOTLX,NMFQS,Mutual Fund,USD,2000-05-02,2020-08-14
MOTMX,NMFQS,Mutual Fund,USD,2008-10-16,2020-08-14
MOTNX,NMFQS,Mutual Fund,USD,2002-12-30,2020-08-14
MOTO,NASDAQ,Stock,USD,2019-11-15,2020-08-14
MOTO1,NASDAQ,Stock,USD,,
MOTR,,Stock,USD,,
MOTRX,NMFQS,Mutual Fund,USD,2012-07-31,2020-08-14
MOTS,NASDAQ,Stock,USD,2018-02-14,2020-08-14
MOTUY,PINK,Stock,USD,2018-11-30,2020-08-14
MOTV,NASDAQ,Stock,USD,,
MOTXX,NMFQS,Mutual Fund,USD,,
MOTYX,NMFQS,Mutual Fund,USD,2000-05-02,2020-08-14
MOTZX,NMFQS,Mutual Fund,USD,2015-01-02,2020-08-14
MOV,NYSE,Stock,USD,1993-09-30,2020-08-14
MOVAA,OTCGREY,Stock,USD,,
MOVE,NASDAQ,Stock,USD,1999-08-05,2014-11-13
MOVIQ,,Stock,USD,,
MOVN,,Stock,USD,,
MOVRX,NMFQS,Mutual Fund,USD,2016-03-01,2020-08-14
MOWIX,NMFQS,Mutual Fund,USD,2017-01-03,2020-08-14
MOWNX,NMFQS,Mutual Fund,USD,2017-01-03,2020-08-14
MOXC,NASDAQ,Stock,USD,2014-04-10,2020-08-14
MOYC,NASDAQ,Stock,USD,,
MOZO,OTCQB,Stock,USD,2017-11-29,2019-12-17
MP-P-D,NYSE,Stock,USD,2014-09-22,2018-10-22
MP-P-D-CL,NYSE,Stock,USD,,
MPA,NYSE,ETF,USD,1994-10-27,2020-08-14
MPAA,NASDAQ,Stock,USD,1994-03-23,2020-08-14
MPAC1,NASDAQ,Stock,USD,,
MPACU,NASDAQ,Stock,USD,2017-03-10,2018-10-26
MPACX,NMFQS,Mutual Fund,USD,2003-10-31,2020-08-14
MPAD,PINK,Stock,USD,2011-02-23,2020-08-14
MPAFX,NMFQS,Mutual Fund,USD,1997-01-20,2017-08-09
MPAIX,NMFQS,Mutual Fund,USD,2008-07-01,2020-08-14
MPALX,NMFQS,Mutual Fund,USD,2017-01-03,2020-08-14
MPARX,NMFQS,Mutual Fund,USD,,
MPASX,NMFQS,Mutual Fund,USD,2008-11-03,2020-08-14
MPAY,OTCMKTS,Stock,USD,2013-10-08,2020-06-01
MPB,NASDAQ,Stock,USD,1997-12-04,2020-08-14
MPBAX,NMFQS,Mutual Fund,USD,1992-12-31,2020-08-14
MPBFX,NMFQS,Mutual Fund,USD,2000-09-29,2020-08-14
MPBK,OTCCE,Stock,USD,2010-07-30,2020-08-13
MPBLX,NMFQS,Mutual Fund,USD,2000-09-29,2020-08-14
MPBRX,NMFQS,Mutual Fund,USD,2014-04-01,2017-01-19
MPBSX,NMFQS,Mutual Fund,USD,2011-11-29,2017-01-19
MPBX,PINK,Stock,USD,,
MPBYX,NMFQS,Mutual Fund,USD,2011-11-29,2017-01-19
MPBZX,NMFQS,Mutual Fund,USD,2011-11-29,2017-01-19
MPC,NYSE,Stock,USD,2011-06-23,2020-08-14
MPCB,PINK,Stock,USD,2020-02-27,2020-08-14
MPCCQ,NYSE,Stock,USD,,
MPCFF,OTCMKTS,Stock,USD,2017-11-15,2020-08-14
MPCIX,NMFQS,Mutual Fund,USD,1991-03-11,2017-08-09
MPCIY,PINK,Stock,USD,2013-01-15,2020-08-14
MPCKX,NMFQS,Mutual Fund,USD,2018-07-18,2020-08-14
MPCMF,PINK,Stock,USD,2019-07-26,2020-08-14
MPCXX,NMFQS,Mutual Fund,USD,,
MPDAX,NMFQS,Mutual Fund,USD,2009-08-20,2017-08-11
MPDGX,NMFQS,Mutual Fund,USD,2015-01-02,2020-08-14
MPDI,NASDAQ,Stock,USD,,
MPDIX,NMFQS,Mutual Fund,USD,2015-01-02,2020-08-14
MPDRX,NMFQS,Mutual Fund,USD,2015-01-02,2020-08-14
MPE,NYSE,Stock,USD,,
MPEG,OTCMKTS,Stock,USD,2017-09-26,2020-08-14
MPEGX,NMFQS,Mutual Fund,USD,1990-03-30,2020-08-14
MPEL,NASDAQ,Stock,USD,,
MPEMX,NMFQS,Mutual Fund,USD,2007-11-05,2020-08-14
MPERX,NMFQS,Mutual Fund,USD,2009-01-08,2016-06-06
MPET,NASDAQ,Stock,USD,,
MPEXX,NMFQS,Mutual Fund,USD,,
MPEYX,NMFQS,Mutual Fund,USD,2008-11-03,2020-08-14
MPFDX,NMFQS,Mutual Fund,USD,1990-08-31,2020-08-14
MPFIX,NMFQS,Mutual Fund,USD,1984-11-14,2020-08-14
MPFRF,PINK,Stock,USD,2008-02-14,2020-08-14
MPFRY,PINK,Stock,USD,2012-07-02,2020-08-14
MPFXX,NMFQS,Mutual Fund,USD,,
MPG,NYSE,Stock,USD,2014-12-12,2017-08-17
MPG1,,Stock,USD,,
MPGAX,NMFQS,Mutual Fund,USD,2004-10-29,2020-08-14
MPGEX,NMFQS,Mutual Fund,USD,2013-12-23,2020-08-14
MPGFX,NMFQS,Mutual Fund,USD,1980-01-02,2020-08-14
MPGIX,NMFQS,Mutual Fund,USD,2013-12-23,2020-08-14
MPGLX,NMFQS,Mutual Fund,USD,2004-10-29,2020-08-14
MPGOX,NMFQS,Mutual Fund,USD,2017-08-17,2020-08-14
MPGPF,PINK,Stock,USD,2001-10-05,2020-08-14
MPGPY,OTCBB,Stock,USD,2015-04-10,2020-08-14
MPGSX,NMFQS,Mutual Fund,USD,2004-10-29,2020-08-14
MPGVX,NMFQS,Mutual Fund,USD,2020-06-30,2020-08-14
MPHAX,NMFQS,Mutual Fund,USD,2004-10-29,2020-08-14
MPHD,OTCMKTS,Stock,USD,1994-10-31,2020-08-14
MPHLX,NMFQS,Mutual Fund,USD,2004-10-29,2020-08-14
MPHMD,OTCBB,Stock,USD,2017-09-25,2017-10-23
MPHMF,OTCQB,Stock,USD,2017-11-01,2020-08-14
MPHNX,NMFQS,Mutual Fund,USD,2004-10-29,2020-08-14
MPHQX,NMFQS,Mutual Fund,USD,2001-12-07,2020-08-14
MPHRX,NMFQS,Mutual Fund,USD,2015-01-02,2020-08-14
MPHSX,NMFQS,Mutual Fund,USD,2004-10-29,2020-08-14
MPHX,PINK,Stock,USD,2017-08-28,2020-08-14
MPHYF,OTCGREY,Stock,USD,2020-06-19,2020-08-14
MPHZX,NMFQS,Mutual Fund,USD,2001-02-15,2020-08-14
MPIBX,NMFQS,Mutual Fund,USD,2000-09-29,2020-08-14
MPIEX,NMFQS,Mutual Fund,USD,1992-02-04,2020-08-14
MPIFX,NMFQS,Mutual Fund,USD,2007-11-06,2020-08-14
MPIIX,NMFQS,Mutual Fund,USD,2017-02-01,2020-08-14
MPILX,NMFQS,Mutual Fund,USD,2004-10-29,2020-08-14
MPIN,PINK,Stock,USD,2012-08-02,2020-08-14
MPINX,NMFQS,Mutual Fund,USD,2004-10-29,2020-08-14
MPIR,OTCQB,Stock,USD,1994-05-04,2020-08-14
MPIRX,NMFQS,Mutual Fund,USD,2015-01-02,2020-08-14
MPISX,NMFQS,Mutual Fund,USD,2000-09-29,2020-08-14
MPITX,NMFQS,Mutual Fund,USD,2000-09-29,2020-08-14
MPIVX,NMFQS,Mutual Fund,USD,2015-01-02,2020-08-14
MPIX,OTCMKTS,Stock,USD,2007-10-16,2019-06-12
MPIXX,NMFQS,Mutual Fund,USD,,
MPJFF,PINK,Stock,USD,2016-05-09,2020-08-14
MPLAX,NMFQS,Mutual Fund,USD,2010-12-31,2020-08-14
MPLCX,NMFQS,Mutual Fund,USD,2000-09-29,2020-08-14
MPLDX,NMFQS,Mutual Fund,USD,1992-03-31,2020-08-14
MPLGX,NMFQS,Mutual Fund,USD,2011-05-31,2020-08-14
MPLIX,NMFQS,Mutual Fund,USD,2010-12-31,2020-08-14
MPLMX,NMFQS,Mutual Fund,USD,2006-10-02,2020-08-14
MPLRX,NMFQS,Mutual Fund,USD,2018-06-15,2020-08-14
MPLSAX,NMFQS,Mutual Fund,USD,,
MPLSBX,NMFQS,Mutual Fund,USD,,
MPLSHX,NMFQS,Mutual Fund,USD,,
MPLSIX,NMFQS,Mutual Fund,USD,,
MPLSJX,NMFQS,Mutual Fund,USD,,
MPLSKX,NMFQS,Mutual Fund,USD,,
MPLSLX,NMFQS,Mutual Fund,USD,,
MPLSMX,NMFQS,Mutual Fund,USD,,
MPLSNX,NMFQS,Mutual Fund,USD,,
